sample_idx,shapley_value,label,is_noisy,is_outlier,is_redundant,is_high_value
22829,0.1,1,False,False,False,False
22830,0.1,1,False,False,False,False
22884,0.1,0,False,False,False,False
57021,0.1,0,False,False,False,False
66129,0.1,0,False,False,False,False
57019,0.1,1,False,False,False,False
66147,0.1,0,False,False,False,False
66575,0.1,0,False,False,False,False
66577,0.1,0,False,False,False,False
22851,0.1,1,False,False,False,False
57126,0.1,0,False,False,False,False
22858,0.1,0,False,False,False,False
22861,0.1,1,False,False,False,False
22911,0.1,0,False,False,False,False
22916,0.1,1,False,False,False,False
71602,0.1,1,False,False,False,False
22903,0.1,1,False,False,False,False
71607,0.1,0,False,False,False,False
21052,0.1,0,False,False,False,False
57074,0.1,0,False,False,False,False
21125,0.1,1,False,False,False,False
22877,0.1,0,False,False,False,False
57073,0.1,0,False,False,False,False
22913,0.1,0,False,False,False,False
21099,0.1,0,False,False,False,False
57034,0.1,0,False,False,False,False
22820,0.1,1,False,False,False,False
510,0.1,1,False,False,False,False
505,0.1,1,False,False,False,False
518,0.1,0,False,False,False,False
514,0.1,1,False,False,False,False
21119,0.1,0,False,False,False,False
22876,0.1,1,False,False,False,False
589,0.1,0,False,False,False,False
23112,0.1,1,False,False,False,False
23118,0.1,1,False,False,False,False
20907,0.1,1,False,False,False,False
23174,0.1,0,False,False,False,False
23160,0.1,1,False,False,False,False
23082,0.1,1,False,False,False,False
56856,0.1,0,False,False,False,False
551,0.1,1,False,False,False,False
565,0.1,0,False,False,False,False
56905,0.1,1,False,False,False,False
66065,0.1,0,False,False,False,False
562,0.1,1,False,False,False,False
560,0.1,0,False,False,False,False
57968,0.1,1,False,False,False,False
66061,0.1,0,False,False,False,False
57980,0.1,1,False,False,False,False
57986,0.1,0,False,False,False,False
22983,0.1,1,False,False,False,False
71585,0.1,1,False,False,False,False
71584,0.1,1,False,False,False,False
564,0.1,1,False,False,False,False
56829,0.1,0,False,False,False,False
23155,0.1,0,False,False,False,False
23157,0.1,0,False,False,False,False
23158,0.1,1,False,False,False,False
23144,0.1,0,False,False,False,False
56825,0.1,0,False,False,False,False
23147,0.1,0,False,False,False,False
20841,0.1,0,False,False,False,False
56823,0.1,0,False,False,False,False
20899,0.1,1,False,False,False,False
600,0.1,0,False,False,False,False
20891,0.1,0,False,False,False,False
23163,0.1,0,False,False,False,False
56868,0.1,0,False,False,False,False
56869,0.1,0,False,False,False,False
20938,0.1,1,False,False,False,False
601,0.1,1,False,False,False,False
23060,0.1,1,False,False,False,False
23062,0.1,0,False,False,False,False
23132,0.1,0,False,False,False,False
66081,0.1,0,False,False,False,False
23134,0.1,1,False,False,False,False
66660,0.1,0,False,False,False,False
521,0.1,0,False,False,False,False
23072,0.1,1,False,False,False,False
21030,0.1,0,False,False,False,False
21017,0.1,1,False,False,False,False
22933,0.1,1,False,False,False,False
543,0.1,0,False,False,False,False
22976,0.1,0,False,False,False,False
22977,0.1,0,False,False,False,False
22981,0.1,0,False,False,False,False
493,0.1,0,False,False,False,False
56930,0.1,0,False,False,False,False
23011,0.1,0,False,False,False,False
21026,0.1,0,False,False,False,False
21025,0.1,0,False,False,False,False
489,0.1,0,False,False,False,False
66112,0.1,1,False,False,False,False
66117,0.1,1,False,False,False,False
56923,0.1,0,False,False,False,False
66096,0.1,1,False,False,False,False
56933,0.1,0,False,False,False,False
56961,0.1,1,False,False,False,False
23037,0.1,1,False,False,False,False
23010,0.1,0,False,False,False,False
56929,0.1,0,False,False,False,False
57966,0.1,0,False,False,False,False
66630,0.1,0,False,False,False,False
66615,0.1,1,False,False,False,False
57963,0.1,0,False,False,False,False
66618,0.1,0,False,False,False,False
66619,0.1,1,False,False,False,False
66607,0.1,1,False,False,False,False
66612,0.1,0,False,False,False,False
57959,0.1,1,False,False,False,False
545,0.1,1,False,False,False,False
23016,0.1,1,False,False,False,False
612,0.1,0,False,False,False,False
23066,0.1,0,False,False,False,False
23067,0.1,0,False,False,False,False
71564,0.1,0,False,False,False,False
66627,0.1,0,False,False,False,False
71613,0.1,0,False,False,False,False
23107,0.1,1,False,False,False,False
548,0.1,0,False,False,False,False
23102,0.1,1,False,False,False,False
23090,0.1,1,False,False,False,False
57974,0.1,0,False,False,False,False
57224,0.1,0,False,False,False,False
66551,0.1,1,False,False,False,False
57223,0.1,1,False,False,False,False
66557,0.1,1,False,False,False,False
66550,0.1,1,False,False,False,False
21279,0.1,1,False,False,False,False
22559,0.1,0,False,False,False,False
22591,0.1,1,False,False,False,False
57268,0.1,0,False,False,False,False
22598,0.1,1,False,False,False,False
21143,0.1,1,False,False,False,False
66548,0.1,1,False,False,False,False
66559,0.1,1,False,False,False,False
57205,0.1,0,False,False,False,False
57204,0.1,0,False,False,False,False
57239,0.1,0,False,False,False,False
412,0.1,1,False,False,False,False
66189,0.1,1,False,False,False,False
411,0.1,0,False,False,False,False
22586,0.1,0,False,False,False,False
409,0.1,1,False,False,False,False
57232,0.1,1,False,False,False,False
57207,0.1,0,False,False,False,False
22620,0.1,1,False,False,False,False
57220,0.1,0,False,False,False,False
57218,0.1,0,False,False,False,False
57145,0.1,0,False,False,False,False
22590,0.1,1,False,False,False,False
22576,0.1,0,False,False,False,False
57140,0.1,1,False,False,False,False
22570,0.1,0,False,False,False,False
434,0.1,1,False,False,False,False
22561,0.1,0,False,False,False,False
22655,0.1,0,False,False,False,False
57234,0.1,0,False,False,False,False
22658,0.1,0,False,False,False,False
57282,0.1,0,False,False,False,False
22650,0.1,1,False,False,False,False
57297,0.1,0,False,False,False,False
57202,0.1,1,False,False,False,False
57270,0.1,1,False,False,False,False
57229,0.1,0,False,False,False,False
22506,0.1,1,False,False,False,False
57228,0.1,0,False,False,False,False
433,0.1,0,False,False,False,False
57306,0.1,1,False,False,False,False
22551,0.1,0,False,False,False,False
57318,0.1,0,False,False,False,False
22486,0.1,0,False,False,False,False
57259,0.1,1,False,False,False,False
21292,0.1,0,False,False,False,False
21294,0.1,0,False,False,False,False
21343,0.1,1,False,False,False,False
57331,0.1,1,False,False,False,False
22425,0.1,1,False,False,False,False
21306,0.1,0,False,False,False,False
22415,0.1,1,False,False,False,False
22409,0.1,1,False,False,False,False
71648,0.1,0,False,False,False,False
21297,0.1,0,False,False,False,False
22382,0.1,0,False,False,False,False
71645,0.1,0,False,False,False,False
22375,0.1,0,False,False,False,False
22376,0.1,1,False,False,False,False
22378,0.1,1,False,False,False,False
22381,0.1,1,False,False,False,False
71639,0.1,0,False,False,False,False
57408,0.1,1,False,False,False,False
22439,0.1,1,False,False,False,False
22495,0.1,0,False,False,False,False
66231,0.1,1,False,False,False,False
57884,0.1,1,False,False,False,False
57879,0.1,0,False,False,False,False
57893,0.1,1,False,False,False,False
22521,0.1,0,False,False,False,False
21273,0.1,0,False,False,False,False
21274,0.1,0,False,False,False,False
57368,0.1,1,False,False,False,False
57350,0.1,0,False,False,False,False
57343,0.1,0,False,False,False,False
21316,0.1,0,False,False,False,False
57866,0.1,1,False,False,False,False
57863,0.1,1,False,False,False,False
57337,0.1,1,False,False,False,False
22480,0.1,0,False,False,False,False
71642,0.1,1,False,False,False,False
22483,0.1,0,False,False,False,False
386,0.1,1,False,False,False,False
22478,0.1,0,False,False,False,False
348,0.1,0,False,False,False,False
57347,0.1,1,False,False,False,False
21182,0.1,0,False,False,False,False
21167,0.1,1,False,False,False,False
471,0.1,1,False,False,False,False
425,0.1,1,False,False,False,False
22675,0.1,0,False,False,False,False
22676,0.1,1,False,False,False,False
22711,0.1,0,False,False,False,False
22678,0.1,0,False,False,False,False
21132,0.1,0,False,False,False,False
21129,0.1,0,False,False,False,False
22615,0.1,0,False,False,False,False
21186,0.1,0,False,False,False,False
21176,0.1,0,False,False,False,False
57900,0.1,1,False,False,False,False
21181,0.1,1,False,False,False,False
22751,0.1,1,False,False,False,False
22685,0.1,0,False,False,False,False
57122,0.1,0,False,False,False,False
22758,0.1,0,False,False,False,False
71619,0.1,1,False,False,False,False
22745,0.1,0,False,False,False,False
21130,0.1,0,False,False,False,False
21152,0.1,1,False,False,False,False
21154,0.1,0,False,False,False,False
57141,0.1,0,False,False,False,False
21157,0.1,1,False,False,False,False
22778,0.1,0,False,False,False,False
22780,0.1,0,False,False,False,False
22781,0.1,0,False,False,False,False
57907,0.1,0,False,False,False,False
66585,0.1,1,False,False,False,False
22728,0.1,1,False,False,False,False
57186,0.1,0,False,False,False,False
22732,0.1,1,False,False,False,False
57154,0.1,0,False,False,False,False
22784,0.1,0,False,False,False,False
22786,0.1,0,False,False,False,False
22775,0.1,1,False,False,False,False
22776,0.1,1,False,False,False,False
57903,0.1,0,False,False,False,False
22794,0.1,1,False,False,False,False
22737,0.1,0,False,False,False,False
22738,0.1,0,False,False,False,False
22790,0.1,1,False,False,False,False
22730,0.1,0,False,False,False,False
57215,0.1,1,False,False,False,False
66163,0.1,1,False,False,False,False
57173,0.1,0,False,False,False,False
66165,0.1,1,False,False,False,False
22668,0.1,1,False,False,False,False
66167,0.1,0,False,False,False,False
22720,0.1,0,False,False,False,False
22722,0.1,1,False,False,False,False
22723,0.1,0,False,False,False,False
57170,0.1,0,False,False,False,False
396,0.1,0,False,False,False,False
22638,0.1,1,False,False,False,False
22608,0.1,0,False,False,False,False
21205,0.1,0,False,False,False,False
57217,0.1,1,False,False,False,False
21253,0.1,0,False,False,False,False
21245,0.1,1,False,False,False,False
21246,0.1,1,False,False,False,False
439,0.1,0,False,False,False,False
22609,0.1,1,False,False,False,False
395,0.1,0,False,False,False,False
22623,0.1,0,False,False,False,False
22637,0.1,0,False,False,False,False
467,0.1,1,False,False,False,False
22716,0.1,0,False,False,False,False
22709,0.1,0,False,False,False,False
22746,0.1,1,False,False,False,False
57242,0.1,0,False,False,False,False
57167,0.1,0,False,False,False,False
21165,0.1,0,False,False,False,False
21215,0.1,0,False,False,False,False
21220,0.1,0,False,False,False,False
21210,0.1,0,False,False,False,False
66153,0.1,0,False,False,False,False
66166,0.1,0,False,False,False,False
66151,0.1,1,False,False,False,False
57251,0.1,0,False,False,False,False
57247,0.1,1,False,False,False,False
21171,0.1,0,False,False,False,False
21173,0.1,0,False,False,False,False
21159,0.1,0,False,False,False,False
21160,0.1,0,False,False,False,False
66177,0.1,1,False,False,False,False
66180,0.1,0,False,False,False,False
66182,0.1,0,False,False,False,False
22611,0.1,1,False,False,False,False
26480,0.1,0,False,False,False,False
54466,0.1,1,False,False,False,False
18908,0.1,0,False,False,False,False
18949,0.1,1,False,False,False,False
71182,0.1,0,False,False,False,False
71179,0.1,1,False,False,False,False
71195,0.1,0,False,False,False,False
18894,0.1,0,False,False,False,False
65301,0.1,1,False,False,False,False
71194,0.1,0,False,False,False,False
20018,0.1,1,False,False,False,False
54490,0.1,1,False,False,False,False
65291,0.1,1,False,False,False,False
26431,0.1,1,False,False,False,False
54545,0.1,1,False,False,False,False
65312,0.1,1,False,False,False,False
54556,0.1,1,False,False,False,False
54447,0.1,0,False,False,False,False
54530,0.1,1,False,False,False,False
54476,0.1,0,False,False,False,False
54483,0.1,1,False,False,False,False
26401,0.1,0,False,False,False,False
18913,0.1,1,False,False,False,False
54354,0.1,0,False,False,False,False
26426,0.1,0,False,False,False,False
54365,0.1,1,False,False,False,False
67129,0.1,0,False,False,False,False
54499,0.1,0,False,False,False,False
58566,0.1,1,False,False,False,False
54446,0.1,0,False,False,False,False
67121,0.1,1,False,False,False,False
67111,0.1,1,False,False,False,False
26441,0.1,1,False,False,False,False
58557,0.1,0,False,False,False,False
26490,0.1,0,False,False,False,False
26491,0.1,1,False,False,False,False
26494,0.1,0,False,False,False,False
26479,0.1,1,False,False,False,False
58559,0.1,0,False,False,False,False
67137,0.1,1,False,False,False,False
58546,0.1,1,False,False,False,False
26450,0.1,0,False,False,False,False
54487,0.1,1,False,False,False,False
71205,0.1,1,False,False,False,False
54443,0.1,1,False,False,False,False
54470,0.1,0,False,False,False,False
2091,0.1,1,False,False,False,False
26321,0.1,0,False,False,False,False
26325,0.1,0,False,False,False,False
26368,0.1,0,False,False,False,False
2098,0.1,1,False,False,False,False
54585,0.1,0,False,False,False,False
18943,0.1,0,False,False,False,False
54568,0.1,0,False,False,False,False
54592,0.1,0,False,False,False,False
54479,0.1,1,False,False,False,False
54590,0.1,1,False,False,False,False
26347,0.1,0,False,False,False,False
26402,0.1,1,False,False,False,False
2025,0.1,1,False,False,False,False
19010,0.1,0,False,False,False,False
18993,0.1,0,False,False,False,False
2084,0.1,0,False,False,False,False
26250,0.1,0,False,False,False,False
26254,0.1,0,False,False,False,False
54579,0.1,1,False,False,False,False
54540,0.1,0,False,False,False,False
26433,0.1,1,False,False,False,False
26420,0.1,0,False,False,False,False
26408,0.1,1,False,False,False,False
26412,0.1,1,False,False,False,False
2058,0.1,0,False,False,False,False
26466,0.1,0,False,False,False,False
26467,0.1,0,False,False,False,False
65311,0.1,1,False,False,False,False
18934,0.1,0,False,False,False,False
2104,0.1,0,False,False,False,False
26396,0.1,0,False,False,False,False
18977,0.1,0,False,False,False,False
54520,0.1,0,False,False,False,False
54452,0.1,1,False,False,False,False
18972,0.1,0,False,False,False,False
26362,0.1,0,False,False,False,False
54449,0.1,0,False,False,False,False
54495,0.1,1,False,False,False,False
18923,0.1,1,False,False,False,False
18938,0.1,0,False,False,False,False
54460,0.1,1,False,False,False,False
18931,0.1,0,False,False,False,False
18926,0.1,1,False,False,False,False
26601,0.1,0,False,False,False,False
26603,0.1,0,False,False,False,False
54394,0.1,1,False,False,False,False
26657,0.1,0,False,False,False,False
26659,0.1,1,False,False,False,False
26648,0.1,0,False,False,False,False
54312,0.1,1,False,False,False,False
54370,0.1,1,False,False,False,False
67156,0.1,0,False,False,False,False
67144,0.1,0,False,False,False,False
18911,0.1,0,False,False,False,False
18784,0.1,0,False,False,False,False
18789,0.1,1,False,False,False,False
31367,0.1,1,False,False,False,False
54360,0.1,0,False,False,False,False
54374,0.1,0,False,False,False,False
18833,0.1,1,False,False,False,False
18836,0.1,1,False,False,False,False
18838,0.1,0,False,False,False,False
26586,0.1,0,False,False,False,False
26587,0.1,0,False,False,False,False
18753,0.1,1,False,False,False,False
65253,0.1,1,False,False,False,False
54294,0.1,0,False,False,False,False
54230,0.1,0,False,False,False,False
18728,0.1,1,False,False,False,False
18730,0.1,0,False,False,False,False
18732,0.1,0,False,False,False,False
26694,0.1,0,False,False,False,False
26672,0.1,0,False,False,False,False
54238,0.1,0,False,False,False,False
54272,0.1,0,False,False,False,False
54396,0.1,1,False,False,False,False
2243,0.1,0,False,False,False,False
18818,0.1,0,False,False,False,False
18807,0.1,0,False,False,False,False
26580,0.1,0,False,False,False,False
2242,0.1,0,False,False,False,False
26652,0.1,1,False,False,False,False
26654,0.1,1,False,False,False,False
26642,0.1,0,False,False,False,False
54384,0.1,0,False,False,False,False
26634,0.1,0,False,False,False,False
18778,0.1,1,False,False,False,False
18814,0.1,0,False,False,False,False
2124,0.1,0,False,False,False,False
26515,0.1,1,False,False,False,False
54418,0.1,1,False,False,False,False
26452,0.1,0,False,False,False,False
26503,0.1,1,False,False,False,False
54417,0.1,1,False,False,False,False
65258,0.1,1,False,False,False,False
26565,0.1,1,False,False,False,False
26485,0.1,0,False,False,False,False
26472,0.1,0,False,False,False,False
18799,0.1,0,False,False,False,False
2179,0.1,0,False,False,False,False
65282,0.1,0,False,False,False,False
65284,0.1,0,False,False,False,False
65260,0.1,1,False,False,False,False
65273,0.1,0,False,False,False,False
26566,0.1,0,False,False,False,False
65267,0.1,0,False,False,False,False
65269,0.1,0,False,False,False,False
2121,0.1,0,False,False,False,False
54347,0.1,0,False,False,False,False
54346,0.1,0,False,False,False,False
54363,0.1,1,False,False,False,False
54369,0.1,1,False,False,False,False
18794,0.1,1,False,False,False,False
2204,0.1,0,False,False,False,False
18798,0.1,0,False,False,False,False
26590,0.1,0,False,False,False,False
2207,0.1,1,False,False,False,False
26593,0.1,1,False,False,False,False
26594,0.1,1,False,False,False,False
26595,0.1,0,False,False,False,False
65272,0.1,0,False,False,False,False
18868,0.1,0,False,False,False,False
2157,0.1,1,False,False,False,False
54411,0.1,1,False,False,False,False
26610,0.1,0,False,False,False,False
54424,0.1,0,False,False,False,False
26556,0.1,1,False,False,False,False
54438,0.1,0,False,False,False,False
26596,0.1,0,False,False,False,False
54436,0.1,0,False,False,False,False
18879,0.1,1,False,False,False,False
18878,0.1,1,False,False,False,False
18867,0.1,1,False,False,False,False
26597,0.1,0,False,False,False,False
26094,0.1,0,False,False,False,False
54678,0.1,0,False,False,False,False
26148,0.1,1,False,False,False,False
54643,0.1,0,False,False,False,False
54654,0.1,0,False,False,False,False
26127,0.1,0,False,False,False,False
54651,0.1,1,False,False,False,False
54648,0.1,0,False,False,False,False
54708,0.1,1,False,False,False,False
26095,0.1,1,False,False,False,False
54586,0.1,0,False,False,False,False
54682,0.1,0,False,False,False,False
54679,0.1,0,False,False,False,False
26093,0.1,0,False,False,False,False
26084,0.1,0,False,False,False,False
67055,0.1,0,False,False,False,False
67069,0.1,1,False,False,False,False
19171,0.1,1,False,False,False,False
67056,0.1,0,False,False,False,False
67058,0.1,0,False,False,False,False
54692,0.1,0,False,False,False,False
26097,0.1,1,False,False,False,False
26175,0.1,0,False,False,False,False
26151,0.1,1,False,False,False,False
71209,0.1,1,False,False,False,False
71220,0.1,0,False,False,False,False
65365,0.1,1,False,False,False,False
65366,0.1,0,False,False,False,False
26201,0.1,1,False,False,False,False
65353,0.1,1,False,False,False,False
65357,0.1,0,False,False,False,False
26207,0.1,1,False,False,False,False
54715,0.1,1,False,False,False,False
19141,0.1,1,False,False,False,False
71223,0.1,0,False,False,False,False
19122,0.1,0,False,False,False,False
19126,0.1,0,False,False,False,False
54721,0.1,0,False,False,False,False
19112,0.1,1,False,False,False,False
54670,0.1,1,False,False,False,False
54668,0.1,1,False,False,False,False
19083,0.1,1,False,False,False,False
19085,0.1,1,False,False,False,False
19137,0.1,1,False,False,False,False
26208,0.1,0,False,False,False,False
19196,0.1,1,False,False,False,False
54746,0.1,0,False,False,False,False
54758,0.1,1,False,False,False,False
26001,0.1,1,False,False,False,False
54697,0.1,0,False,False,False,False
54783,0.1,1,False,False,False,False
1900,0.1,0,False,False,False,False
1899,0.1,0,False,False,False,False
54733,0.1,1,False,False,False,False
54731,0.1,1,False,False,False,False
54690,0.1,0,False,False,False,False
54722,0.1,0,False,False,False,False
26009,0.1,1,False,False,False,False
1935,0.1,0,False,False,False,False
25963,0.1,0,False,False,False,False
25965,0.1,0,False,False,False,False
26019,0.1,0,False,False,False,False
54760,0.1,1,False,False,False,False
65408,0.1,0,False,False,False,False
54808,0.1,1,False,False,False,False
65386,0.1,1,False,False,False,False
54767,0.1,0,False,False,False,False
54674,0.1,1,False,False,False,False
26027,0.1,1,False,False,False,False
54637,0.1,1,False,False,False,False
26079,0.1,0,False,False,False,False
26080,0.1,0,False,False,False,False
54636,0.1,0,False,False,False,False
1929,0.1,0,False,False,False,False
26106,0.1,0,False,False,False,False
26036,0.1,0,False,False,False,False
1928,0.1,1,False,False,False,False
26045,0.1,1,False,False,False,False
19157,0.1,1,False,False,False,False
26033,0.1,1,False,False,False,False
1927,0.1,0,False,False,False,False
54683,0.1,0,False,False,False,False
26115,0.1,1,False,False,False,False
26067,0.1,0,False,False,False,False
26070,0.1,1,False,False,False,False
26062,0.1,0,False,False,False,False
19174,0.1,0,False,False,False,False
58490,0.1,0,False,False,False,False
58472,0.1,0,False,False,False,False
58500,0.1,0,False,False,False,False
26046,0.1,0,False,False,False,False
26228,0.1,1,False,False,False,False
26215,0.1,1,False,False,False,False
26218,0.1,0,False,False,False,False
26222,0.1,0,False,False,False,False
26274,0.1,1,False,False,False,False
54513,0.1,0,False,False,False,False
54512,0.1,1,False,False,False,False
67107,0.1,1,False,False,False,False
2069,0.1,1,False,False,False,False
19032,0.1,1,False,False,False,False
26122,0.1,0,False,False,False,False
54572,0.1,0,False,False,False,False
19043,0.1,1,False,False,False,False
54569,0.1,0,False,False,False,False
26289,0.1,1,False,False,False,False
54619,0.1,0,False,False,False,False
26294,0.1,0,False,False,False,False
2015,0.1,0,False,False,False,False
18990,0.1,1,False,False,False,False
67106,0.1,1,False,False,False,False
54612,0.1,1,False,False,False,False
67081,0.1,0,False,False,False,False
26342,0.1,0,False,False,False,False
2065,0.1,0,False,False,False,False
18953,0.1,1,False,False,False,False
18955,0.1,0,False,False,False,False
18994,0.1,1,False,False,False,False
18958,0.1,0,False,False,False,False
2078,0.1,1,False,False,False,False
2085,0.1,1,False,False,False,False
26328,0.1,0,False,False,False,False
65325,0.1,0,False,False,False,False
54515,0.1,0,False,False,False,False
26336,0.1,0,False,False,False,False
26338,0.1,1,False,False,False,False
26340,0.1,0,False,False,False,False
18973,0.1,1,False,False,False,False
2080,0.1,0,False,False,False,False
2079,0.1,0,False,False,False,False
54566,0.1,1,False,False,False,False
54563,0.1,0,False,False,False,False
65350,0.1,1,False,False,False,False
65338,0.1,0,False,False,False,False
54547,0.1,0,False,False,False,False
26305,0.1,0,False,False,False,False
26204,0.1,1,False,False,False,False
1979,0.1,0,False,False,False,False
58506,0.1,0,False,False,False,False
26197,0.1,1,False,False,False,False
58513,0.1,1,False,False,False,False
58526,0.1,0,False,False,False,False
58525,0.1,0,False,False,False,False
71232,0.1,1,False,False,False,False
71217,0.1,0,False,False,False,False
19103,0.1,0,False,False,False,False
26281,0.1,0,False,False,False,False
19106,0.1,1,False,False,False,False
19025,0.1,0,False,False,False,False
26159,0.1,0,False,False,False,False
26165,0.1,0,False,False,False,False
54662,0.1,1,False,False,False,False
58508,0.1,1,False,False,False,False
26158,0.1,1,False,False,False,False
19055,0.1,1,False,False,False,False
19062,0.1,0,False,False,False,False
26212,0.1,0,False,False,False,False
71210,0.1,0,False,False,False,False
19105,0.1,1,False,False,False,False
54539,0.1,1,False,False,False,False
26295,0.1,0,False,False,False,False
26296,0.1,0,False,False,False,False
65347,0.1,1,False,False,False,False
19019,0.1,0,False,False,False,False
2031,0.1,1,False,False,False,False
2001,0.1,0,False,False,False,False
1999,0.1,1,False,False,False,False
54535,0.1,0,False,False,False,False
19034,0.1,0,False,False,False,False
1909,0.1,1,False,False,False,False
54595,0.1,0,False,False,False,False
19024,0.1,0,False,False,False,False
2046,0.1,0,False,False,False,False
19030,0.1,0,False,False,False,False
2042,0.1,1,False,False,False,False
26241,0.1,0,False,False,False,False
26244,0.1,0,False,False,False,False
58532,0.1,0,False,False,False,False
26235,0.1,0,False,False,False,False
26238,0.1,0,False,False,False,False
1959,0.1,0,False,False,False,False
19036,0.1,1,False,False,False,False
65111,0.1,1,False,False,False,False
65118,0.1,1,False,False,False,False
65103,0.1,1,False,False,False,False
53937,0.1,1,False,False,False,False
53985,0.1,0,False,False,False,False
27167,0.1,1,False,False,False,False
27169,0.1,0,False,False,False,False
27206,0.1,0,False,False,False,False
71142,0.1,0,False,False,False,False
71140,0.1,0,False,False,False,False
65250,0.1,0,False,False,False,False
53989,0.1,0,False,False,False,False
53984,0.1,0,False,False,False,False
65119,0.1,0,False,False,False,False
53928,0.1,0,False,False,False,False
71125,0.1,1,False,False,False,False
27069,0.1,0,False,False,False,False
71120,0.1,1,False,False,False,False
27056,0.1,1,False,False,False,False
27062,0.1,1,False,False,False,False
71134,0.1,1,False,False,False,False
53975,0.1,1,False,False,False,False
27222,0.1,1,False,False,False,False
65086,0.1,1,False,False,False,False
65073,0.1,1,False,False,False,False
65065,0.1,1,False,False,False,False
65066,0.1,1,False,False,False,False
65067,0.1,0,False,False,False,False
65069,0.1,0,False,False,False,False
27238,0.1,1,False,False,False,False
53899,0.1,1,False,False,False,False
18481,0.1,1,False,False,False,False
53940,0.1,0,False,False,False,False
18484,0.1,0,False,False,False,False
18472,0.1,0,False,False,False,False
18473,0.1,0,False,False,False,False
18474,0.1,1,False,False,False,False
18477,0.1,0,False,False,False,False
2410,0.1,0,False,False,False,False
2422,0.1,0,False,False,False,False
2417,0.1,0,False,False,False,False
18495,0.1,1,False,False,False,False
2468,0.1,1,False,False,False,False
18498,0.1,0,False,False,False,False
18482,0.1,1,False,False,False,False
18513,0.1,0,False,False,False,False
18518,0.1,1,False,False,False,False
18506,0.1,0,False,False,False,False
18543,0.1,1,False,False,False,False
53965,0.1,0,False,False,False,False
18550,0.1,1,False,False,False,False
27041,0.1,1,False,False,False,False
27043,0.1,1,False,False,False,False
65129,0.1,0,False,False,False,False
2395,0.1,0,False,False,False,False
27049,0.1,1,False,False,False,False
2349,0.1,0,False,False,False,False
2392,0.1,0,False,False,False,False
54011,0.1,0,False,False,False,False
65150,0.1,0,False,False,False,False
53944,0.1,0,False,False,False,False
65138,0.1,0,False,False,False,False
27064,0.1,0,False,False,False,False
65127,0.1,1,False,False,False,False
65128,0.1,0,False,False,False,False
27050,0.1,1,False,False,False,False
27107,0.1,1,False,False,False,False
27074,0.1,0,False,False,False,False
67225,0.1,0,False,False,False,False
18529,0.1,0,False,False,False,False
67220,0.1,1,False,False,False,False
58690,0.1,0,False,False,False,False
67210,0.1,0,False,False,False,False
58687,0.1,1,False,False,False,False
53902,0.1,1,False,False,False,False
27053,0.1,0,False,False,False,False
27137,0.1,1,False,False,False,False
53900,0.1,1,False,False,False,False
27136,0.1,0,False,False,False,False
27129,0.1,0,False,False,False,False
71116,0.1,0,False,False,False,False
54046,0.1,1,False,False,False,False
54043,0.1,1,False,False,False,False
54053,0.1,0,False,False,False,False
27089,0.1,1,False,False,False,False
54007,0.1,1,False,False,False,False
54021,0.1,1,False,False,False,False
54018,0.1,1,False,False,False,False
27083,0.1,0,False,False,False,False
54015,0.1,0,False,False,False,False
71117,0.1,0,False,False,False,False
67265,0.1,1,False,False,False,False
67268,0.1,0,False,False,False,False
71092,0.1,1,False,False,False,False
71088,0.1,0,False,False,False,False
67250,0.1,0,False,False,False,False
67253,0.1,0,False,False,False,False
71095,0.1,0,False,False,False,False
71101,0.1,0,False,False,False,False
53825,0.1,1,False,False,False,False
27273,0.1,1,False,False,False,False
53908,0.1,1,False,False,False,False
2456,0.1,0,False,False,False,False
71127,0.1,0,False,False,False,False
2467,0.1,1,False,False,False,False
2463,0.1,0,False,False,False,False
27353,0.1,0,False,False,False,False
27358,0.1,1,False,False,False,False
27345,0.1,1,False,False,False,False
27278,0.1,1,False,False,False,False
18436,0.1,0,False,False,False,False
18438,0.1,0,False,False,False,False
2461,0.1,0,False,False,False,False
18354,0.1,0,False,False,False,False
2508,0.1,1,False,False,False,False
53853,0.1,0,False,False,False,False
53813,0.1,0,False,False,False,False
27373,0.1,1,False,False,False,False
27389,0.1,1,False,False,False,False
58724,0.1,0,False,False,False,False
27377,0.1,0,False,False,False,False
58721,0.1,1,False,False,False,False
65043,0.1,0,False,False,False,False
58699,0.1,1,False,False,False,False
27341,0.1,1,False,False,False,False
27342,0.1,1,False,False,False,False
53774,0.1,0,False,False,False,False
67254,0.1,1,False,False,False,False
67239,0.1,0,False,False,False,False
67243,0.1,0,False,False,False,False
53849,0.1,0,False,False,False,False
58701,0.1,0,False,False,False,False
58698,0.1,0,False,False,False,False
58703,0.1,0,False,False,False,False
58712,0.1,0,False,False,False,False
65044,0.1,1,False,False,False,False
27299,0.1,1,False,False,False,False
27301,0.1,0,False,False,False,False
2479,0.1,0,False,False,False,False
53876,0.1,0,False,False,False,False
27159,0.1,0,False,False,False,False
53952,0.1,1,False,False,False,False
27193,0.1,0,False,False,False,False
58669,0.1,0,False,False,False,False
58674,0.1,0,False,False,False,False
53956,0.1,1,False,False,False,False
65084,0.1,0,False,False,False,False
53920,0.1,1,False,False,False,False
18467,0.1,0,False,False,False,False
53870,0.1,1,False,False,False,False
53869,0.1,0,False,False,False,False
53877,0.1,1,False,False,False,False
27177,0.1,1,False,False,False,False
2424,0.1,1,False,False,False,False
